vehicle_age,mileage,vehicle_type,engine_type,engine_temperature,rpm,engine_load,battery_voltage,oil_condition,brake_wear,tyre_pressure,service_count,distance_since_service,average_speed,hard_braking_events,hard_acceleration_events,driving_hours,overall_health_score,engine_failure,battery_failure,brake_failure,tyre_failure,maintenance_distance
5.4,36652.0,Sedan,Petrol,96.7,2778.0,45.9,12.37,92.1,61.4,34.1,4,914.0,55.5,4,4,1.2,66.9,0,1,1,1,4325.0
5.3,61242.0,Hatchback,Electric,76.1,1950.0,23.0,12.43,100.0,22.0,32.8,8,705.0,67.6,2,0,2.1,90.2,0,0,0,0,10212.0
2.9,59445.0,Sedan,Petrol,105.3,1947.0,39.8,12.58,71.2,32.4,31.0,5,5179.0,34.8,4,1,4.5,50.6,0,0,0,0,3754.0
4.0,25233.0,Sedan,Petrol,97.6,2534.0,55.8,13.17,62.6,45.6,30.8,3,6016.0,55.4,5,2,1.9,60.0,0,0,0,1,3665.0
6.5,84867.0,Sedan,Petrol,94.8,2814.0,36.0,12.0,79.5,67.9,29.7,8,3586.0,49.4,4,7,1.3,50.5,0,1,0,0,2629.0
11.4,151143.0,SUV,Hybrid,102.0,2407.0,44.9,11.98,34.1,35.8,28.4,14,9331.0,38.3,2,1,5.0,24.0,1,1,0,0,402.0
3.9,52073.0,Truck,Petrol,93.9,2550.0,68.9,11.24,83.9,24.2,32.9,4,1599.0,34.9,4,4,1.6,58.0,0,1,0,0,6040.0
2.6,49792.0,Sedan,Diesel,89.0,2260.0,23.2,12.66,5.0,22.1,25.2,5,24000.0,42.1,2,3,10.0,38.5,1,0,1,1,195.0
2.2,33312.0,SUV,Petrol,88.9,2468.0,56.8,11.38,78.5,58.1,33.2,3,3205.0,40.7,2,3,6.0,48.8,0,1,0,1,3450.0
5.3,45652.0,Sedan,Petrol,110.9,2381.0,32.2,11.87,77.1,14.2,29.0,3,3019.0,49.1,5,2,7.9,33.6,1,1,0,0,3249.0
1.2,20733.0,SUV,Petrol,93.9,2257.0,47.6,12.52,71.7,49.6,34.1,1,3649.0,46.0,2,1,3.5,70.9,0,0,1,0,5677.0
5.3,80319.0,Sedan,Hybrid,93.4,2207.0,60.0,11.24,32.4,59.7,27.8,7,12178.0,57.9,3,2,1.8,16.2,1,1,0,0,150.0
5.4,74438.0,Truck,Hybrid,95.3,2769.0,48.6,12.31,78.1,69.8,38.7,5,2018.0,63.3,5,3,6.3,55.4,0,0,0,1,2835.0
2.7,54441.0,SUV,Petrol,93.4,1935.0,56.7,12.73,77.8,33.3,30.8,5,4360.0,30.6,3,4,1.3,76.0,0,0,0,0,5725.0
4.3,80506.0,Hatchback,Diesel,97.3,2134.0,51.2,12.78,86.4,43.9,33.6,7,2409.0,48.5,2,1,1.0,72.9,1,0,0,0,6547.0
3.3,64852.0,Sedan,Electric,57.5,2571.0,25.0,12.11,100.0,30.9,32.2,4,682.0,38.7,4,3,4.1,77.7,0,1,1,0,8692.0
1.4,20253.0,Sedan,Petrol,92.7,2335.0,50.4,13.16,83.5,41.0,28.4,1,3375.0,36.8,5,3,1.1,71.9,0,0,0,0,6057.0
5.1,97713.0,Sedan,Hybrid,90.2,2513.0,34.2,11.81,88.3,16.7,29.3,9,914.0,30.0,5,2,3.0,67.0,0,1,0,1,7168.0
4.9,57420.0,Hatchback,Petrol,90.8,2289.0,26.6,12.09,5.0,40.1,23.5,4,23252.0,29.0,9,5,2.8,18.8,1,0,1,1,150.0
2.8,31082.0,Hatchback,Electric,71.2,2918.0,44.9,11.23,100.0,83.4,30.4,4,1386.0,44.7,13,16,5.3,41.1,0,1,1,0,1118.0
11.3,137688.0,Sedan,Hybrid,91.6,2912.0,41.1,12.31,5.0,17.3,23.6,13,24000.0,57.5,5,3,1.2,24.1,0,1,0,1,150.0
3.7,44162.0,Truck,Electric,64.0,2435.0,55.7,11.04,100.0,79.1,32.0,4,4406.0,57.5,2,1,1.0,40.8,0,1,1,1,1311.0
0.9,13622.0,Hatchback,Diesel,88.7,2498.0,32.2,13.29,84.8,35.2,31.7,2,1578.0,37.3,4,4,2.7,84.1,0,0,0,0,8558.0
6.7,96684.0,SUV,Petrol,91.3,2279.0,51.0,11.63,85.6,31.4,31.6,8,2408.0,35.8,2,2,1.0,59.0,0,1,0,0,5745.0
5.8,90734.0,SUV,Electric,68.1,2674.0,38.5,12.84,100.0,19.2,34.4,7,3581.0,55.3,2,4,3.9,85.1,0,1,0,1,6968.0
6.2,126390.0,Sedan,Petrol,90.8,2387.0,31.1,12.14,37.7,59.1,34.7,10,7775.0,46.0,4,2,3.7,44.7,0,0,0,0,1670.0
1.9,15058.0,Sedan,Petrol,92.3,3198.0,28.9,12.5,68.0,45.3,33.7,1,8528.0,64.5,11,9,3.7,68.1,0,0,0,1,2380.0
4.2,34165.0,Hatchback,Diesel,85.4,2749.0,45.8,11.59,99.3,76.8,31.8,4,2000.0,36.4,14,11,2.6,45.6,0,0,1,1,1690.0
3.7,23548.0,Hatchback,Hybrid,96.9,2209.0,31.1,12.65,85.5,41.0,31.6,1,1829.0,26.0,4,4,9.2,73.9,0,0,0,1,6815.0
3.3,38038.0,SUV,Electric,64.2,2636.0,77.7,12.35,100.0,77.2,27.1,4,16294.0,60.6,4,1,4.2,49.8,0,0,1,1,150.0
7.7,90099.0,Sedan,Petrol,96.7,1809.0,44.2,12.63,80.3,9.6,31.3,6,4311.0,25.5,3,2,5.0,74.9,0,0,0,1,5764.0
3.8,39987.0,Sedan,Hybrid,93.2,2525.0,20.1,11.9,74.6,62.6,30.9,4,3291.0,31.8,2,2,2.0,55.0,0,0,1,0,3327.0
2.9,27648.0,Truck,Diesel,92.9,2160.0,47.0,12.92,66.2,62.9,36.0,3,6795.0,42.6,5,5,2.7,55.6,0,0,0,0,2890.0
2.9,32325.0,Hatchback,Petrol,97.6,2390.0,49.6,11.82,75.2,59.0,33.7,3,5574.0,48.0,4,4,1.6,48.0,0,0,0,0,3303.0
1.8,25596.0,Hatchback,Petrol,96.8,2592.0,44.1,12.56,26.5,45.6,27.4,3,15015.0,60.4,4,4,3.4,36.7,0,0,0,0,150.0
4.0,41658.0,Truck,Petrol,99.3,2361.0,33.9,11.87,89.3,75.7,32.7,1,1522.0,37.8,2,1,1.6,45.0,0,0,1,0,1559.0
8.0,117384.0,SUV,Petrol,91.0,3185.0,45.0,12.89,56.2,57.3,33.4,10,4303.0,70.4,2,3,5.1,64.4,1,1,0,0,4294.0
3.0,31732.0,Sedan,Electric,60.9,2562.0,48.1,12.75,100.0,46.9,30.2,2,1846.0,30.8,2,3,3.1,78.6,0,0,0,0,6914.0
4.4,87480.0,Sedan,Diesel,86.9,1994.0,42.5,12.92,85.2,66.6,35.5,5,1133.0,46.8,1,0,1.0,65.8,0,0,0,1,3745.0
3.3,38628.0,Hatchback,Diesel,87.6,2387.0,45.7,12.31,74.0,54.0,32.2,2,2611.0,63.6,4,1,1.5,69.3,0,0,0,0,4995.0
3.5,42719.0,SUV,Electric,78.2,2268.0,49.4,12.29,100.0,77.1,32.1,5,855.0,64.4,2,1,7.4,71.7,0,0,1,0,2387.0
6.0,94289.0,Sedan,Petrol,102.4,2180.0,34.9,12.28,41.0,27.7,25.0,9,6398.0,25.0,11,9,7.8,34.7,0,0,0,1,2049.0
1.8,7966.0,Sedan,Hybrid,97.5,2866.0,25.1,12.42,30.9,10.1,27.9,2,12799.0,89.9,5,3,4.6,54.8,0,0,0,0,150.0
1.3,24086.0,Truck,Petrol,90.8,2832.0,65.8,12.36,80.7,55.8,34.0,3,2739.0,47.5,4,3,2.7,69.6,0,0,0,0,5082.0
6.7,114713.0,Sedan,Hybrid,94.6,2499.0,62.9,12.18,53.7,42.9,29.8,9,6913.0,55.9,4,2,6.8,51.5,0,1,0,0,2667.0
2.6,23157.0,Sedan,Petrol,89.3,2429.0,42.9,12.85,93.5,28.7,36.5,3,1304.0,47.3,1,2,2.9,79.1,0,0,0,0,8408.0
2.9,26449.0,SUV,Electric,61.1,2975.0,65.6,12.76,100.0,58.0,32.6,4,2140.0,81.9,3,3,6.6,75.7,0,0,0,0,5084.0
12.7,133666.0,Truck,Petrol,111.0,2496.0,44.0,11.59,49.3,77.4,27.5,11,7723.0,70.1,4,2,3.4,8.0,1,1,1,1,378.0
5.8,54391.0,Truck,Petrol,87.6,3030.0,56.5,11.6,5.0,33.7,25.0,3,16772.0,81.5,5,6,2.5,12.3,1,0,0,1,150.0
2.1,13640.0,Sedan,Hybrid,93.7,2700.0,39.6,11.97,100.0,26.1,30.8,1,525.0,58.6,0,3,5.0,74.1,0,0,0,0,8549.0
7.0,70023.0,Truck,Petrol,97.4,3237.0,57.4,12.77,52.7,48.1,34.0,6,7091.0,64.8,0,1,1.4,50.3,0,1,0,0,2428.0
5.9,37324.0,Sedan,Diesel,112.7,2705.0,42.9,11.2,35.0,53.3,31.4,4,8326.0,37.4,2,5,1.6,8.0,1,1,0,0,154.0
0.5,9470.0,Sedan,Petrol,97.3,2971.0,74.5,12.81,78.2,24.8,37.1,1,6315.0,48.3,4,4,1.0,68.2,1,0,0,0,3786.0
4.1,58312.0,Truck,Diesel,94.6,2900.0,67.2,11.8,83.1,53.1,30.8,5,4026.0,64.8,8,7,4.2,50.9,0,0,0,0,3874.0
1.8,27018.0,SUV,Petrol,91.4,2745.0,70.0,12.37,5.0,56.6,25.5,2,24000.0,56.5,3,3,3.0,26.2,1,0,1,0,150.0
3.5,60633.0,Hatchback,Petrol,89.4,2642.0,43.6,12.26,87.5,31.3,29.1,5,2470.0,53.5,3,3,10.0,69.1,0,0,0,1,6616.0
11.4,130249.0,Truck,Petrol,93.8,1936.0,28.1,11.98,68.9,71.2,34.0,11,4483.0,41.1,0,2,4.3,48.4,0,1,1,0,2386.0
6.1,79095.0,SUV,Diesel,84.8,2229.0,61.4,12.46,47.0,75.2,34.5,7,7680.0,68.3,7,5,2.5,50.0,0,0,1,1,1610.0
6.6,118711.0,Sedan,Petrol,102.5,2336.0,51.1,12.56,93.5,52.3,28.6,10,400.0,68.1,5,0,2.8,54.8,0,1,0,0,3972.0
3.3,32591.0,SUV,Petrol,88.3,3045.0,71.1,13.18,69.7,63.4,29.7,2,3313.0,66.6,2,3,3.7,65.4,0,0,0,1,3944.0
6.6,96853.0,Sedan,Petrol,96.5,2464.0,38.8,11.78,69.2,13.9,30.4,8,3645.0,56.1,1,2,2.0,60.1,0,1,0,0,5001.0
2.3,26109.0,Sedan,Petrol,86.0,2755.0,23.2,11.63,87.0,46.6,34.2,2,469.0,52.1,3,3,1.0,62.3,0,0,0,0,5364.0
4.1,49499.0,Coupe,Diesel,95.2,3029.0,36.1,12.47,81.6,12.2,31.4,3,572.0,67.7,1,2,1.0,84.9,0,0,0,0,9720.0
6.0,87447.0,SUV,Hybrid,93.0,2485.0,38.6,12.1,5.0,76.2,20.0,8,24000.0,65.1,9,5,2.2,8.0,1,1,1,1,150.0
5.9,70670.0,Hatchback,Petrol,93.1,2643.0,53.4,11.37,81.8,38.3,34.5,6,1150.0,39.5,0,0,1.0,52.1,0,1,0,1,5255.0
1.3,21528.0,SUV,Diesel,89.6,2411.0,61.4,12.97,93.2,58.3,31.4,1,2152.0,56.4,8,5,3.1,73.4,0,0,0,0,5022.0
10.0,108732.0,Truck,Diesel,85.6,2663.0,49.1,12.52,87.7,64.9,32.7,9,1370.0,61.2,9,4,5.9,62.7,0,1,1,1,3487.0
2.0,21423.0,SUV,Petrol,93.5,2176.0,63.3,12.56,66.6,46.5,34.0,2,5086.0,42.6,3,3,1.7,68.3,0,0,0,0,4836.0
13.9,274430.0,SUV,Diesel,111.1,2634.0,69.6,11.74,28.8,20.1,34.2,23,9058.0,64.6,1,0,2.3,12.9,1,1,0,0,418.0
6.1,94228.0,SUV,Petrol,93.5,2594.0,63.0,12.33,98.7,23.6,33.9,6,921.0,62.0,5,2,2.8,78.1,0,0,1,1,8543.0
5.8,62615.0,Sedan,Diesel,90.9,2734.0,65.2,12.55,55.2,42.4,31.0,7,6132.0,46.2,6,4,2.5,60.2,0,0,0,0,3509.0
2.1,30383.0,Truck,Petrol,86.9,2491.0,42.2,12.87,71.1,56.2,32.9,4,3230.0,33.0,3,1,3.2,70.1,0,0,0,0,5062.0
2.7,61074.0,Sedan,Diesel,89.0,3142.0,53.7,12.52,72.6,33.9,28.6,4,4784.0,60.2,5,5,1.0,67.1,0,0,0,0,4729.0
9.6,128685.0,Sedan,Diesel,110.3,3077.0,22.9,11.4,79.0,79.3,30.0,10,2410.0,79.5,3,3,6.3,12.5,0,1,1,0,651.0
8.9,147690.0,SUV,Petrol,88.3,3166.0,83.5,12.54,20.8,50.2,29.1,13,13355.0,55.6,11,11,2.6,44.2,1,1,1,1,150.0
3.4,47219.0,Sedan,Petrol,87.7,2645.0,50.7,12.3,65.1,13.7,30.2,5,4314.0,61.0,6,5,1.5,75.6,0,0,0,0,5970.0
3.2,54943.0,Hatchback,Electric,62.8,2274.0,35.1,12.21,100.0,13.8,32.6,4,1537.0,35.7,2,2,3.8,91.2,0,0,0,0,9587.0
3.3,41615.0,Coupe,Petrol,93.6,2539.0,24.9,13.0,31.4,62.8,28.9,4,10601.0,51.3,2,1,5.8,45.3,1,0,0,0,547.0
7.0,76213.0,Hatchback,Diesel,93.6,2140.0,32.3,12.5,50.9,42.5,29.9,7,9459.0,50.4,2,1,1.3,58.3,0,1,1,0,1341.0
6.6,101031.0,SUV,Electric,66.1,2556.0,48.9,12.46,100.0,25.5,31.3,8,4712.0,39.6,2,0,3.9,80.9,0,0,0,0,5821.0
4.7,41139.0,Sedan,Diesel,82.9,2645.0,43.8,12.16,48.2,70.1,27.4,5,8713.0,58.2,4,4,7.0,37.9,0,1,1,1,1431.0
4.1,50385.0,Hatchback,Diesel,96.2,2765.0,41.8,11.65,65.2,32.5,31.2,3,6390.0,57.6,9,5,7.0,48.7,0,1,1,0,2928.0
3.4,73814.0,SUV,Hybrid,96.0,2400.0,51.6,12.57,90.2,62.5,36.9,6,1571.0,47.9,10,9,5.1,64.9,0,0,1,0,3687.0
13.3,185958.0,Coupe,Hybrid,117.6,2466.0,54.3,11.37,5.0,22.1,20.0,14,24000.0,51.8,5,3,2.1,8.0,1,1,0,1,150.0
1.4,12995.0,Coupe,Diesel,92.0,3029.0,18.4,12.73,54.0,29.3,31.3,1,10020.0,80.7,2,1,1.4,64.4,0,0,0,0,1324.0
2.9,44420.0,Hatchback,Diesel,92.4,2559.0,47.3,12.42,55.7,68.2,33.7,4,7537.0,43.3,4,3,1.6,56.9,0,0,1,1,2518.0
4.5,50133.0,Sedan,Petrol,92.4,2667.0,44.2,12.16,33.5,18.4,30.2,6,11961.0,36.2,1,5,6.9,56.0,0,0,0,0,150.0
1.2,16550.0,SUV,Electric,74.3,2235.0,53.5,12.59,100.0,44.9,26.2,2,17513.0,35.8,2,2,4.5,59.8,0,1,0,1,463.0
2.6,23975.0,Hatchback,Diesel,88.0,2768.0,50.4,12.88,68.0,44.2,32.0,3,6005.0,55.5,6,6,5.2,67.0,0,0,0,0,4079.0
11.3,192763.0,Sedan,Petrol,92.4,2299.0,34.0,11.12,51.0,27.7,31.1,17,6171.0,25.0,4,5,3.0,35.9,0,1,0,0,2222.0
6.4,94243.0,Sedan,Hybrid,90.5,2775.0,33.6,11.8,91.5,24.3,30.1,8,554.0,44.9,6,6,1.0,67.3,0,1,0,0,7817.0
2.6,24578.0,SUV,Diesel,94.4,2506.0,51.7,12.37,69.1,56.6,29.9,2,3884.0,38.4,3,4,3.9,62.5,0,0,0,0,4302.0
2.5,35842.0,Hatchback,Petrol,90.1,2499.0,34.9,12.21,61.5,61.7,32.5,2,5020.0,51.2,5,4,1.5,63.5,0,0,0,0,3968.0
1.5,31043.0,Truck,Diesel,85.6,1911.0,51.6,13.04,78.3,60.0,36.1,1,2134.0,51.3,4,3,6.1,66.0,0,0,0,1,4361.0
2.8,30755.0,SUV,Petrol,85.8,2569.0,61.4,12.35,82.7,64.4,27.6,3,3296.0,56.8,2,1,1.7,62.7,0,0,0,1,3590.0
5.2,85471.0,Sedan,Hybrid,88.5,2288.0,42.5,12.85,78.2,67.4,33.7,7,3365.0,60.6,4,4,3.6,60.6,0,0,1,0,3393.0
4.7,71267.0,SUV,Petrol,94.4,2788.0,52.4,12.42,88.3,49.5,29.7,7,3381.0,68.0,3,0,4.6,67.3,0,0,0,0,5569.0
2.9,50210.0,Coupe,Hybrid,89.4,2887.0,46.4,12.28,5.0,5.0,23.2,5,20671.0,47.0,6,7,10.0,33.3,1,0,1,1,150.0
2.0,32494.0,Sedan,Diesel,92.7,1876.0,36.4,12.13,60.3,54.8,29.0,2,6156.0,42.7,5,3,2.9,51.9,0,0,0,1,3149.0
3.3,44201.0,SUV,Petrol,84.8,2822.0,66.0,12.28,86.8,81.3,32.8,5,2849.0,63.9,3,4,3.0,62.8,0,0,1,0,1724.0
3.3,57650.0,Hatchback,Electric,64.6,2394.0,48.0,12.41,100.0,37.5,31.0,4,2762.0,28.8,6,4,6.1,82.0,0,0,1,1,7376.0
5.9,81243.0,Truck,Diesel,105.7,2690.0,52.9,11.9,14.4,60.0,28.1,6,12597.0,62.6,2,1,2.7,9.4,1,0,0,1,150.0
4.3,48092.0,Truck,Petrol,96.3,2230.0,40.0,12.59,59.8,17.1,30.2,3,7072.0,54.0,2,2,2.3,65.9,0,0,0,0,3220.0
3.9,61840.0,Truck,Diesel,106.8,2754.0,70.1,12.08,26.7,45.3,31.6,5,12777.0,58.3,5,3,1.9,23.8,1,0,0,1,150.0
7.4,94168.0,SUV,Hybrid,94.6,2395.0,64.0,11.72,54.9,35.8,28.5,9,7107.0,57.1,5,5,3.3,45.1,0,1,0,1,1857.0
8.8,179735.0,Sedan,Petrol,99.3,3069.0,52.8,11.71,5.0,82.6,31.1,15,16403.0,53.9,12,10,2.1,8.0,1,1,1,1,150.0
4.6,52708.0,Hatchback,Petrol,91.7,2652.0,60.0,12.18,76.9,13.5,36.5,5,3745.0,54.5,1,2,7.3,71.0,0,0,0,0,6087.0
4.7,45516.0,Hatchback,Petrol,97.6,2246.0,47.9,12.54,24.3,18.4,28.8,4,12413.0,36.5,9,2,5.1,44.5,1,0,0,1,190.0
3.5,55376.0,Hatchback,Petrol,92.0,2691.0,42.2,12.97,93.2,26.2,32.9,4,1658.0,42.9,7,6,3.5,86.1,0,0,0,0,8854.0
2.1,31121.0,Hatchback,Hybrid,89.4,2621.0,34.3,12.38,46.5,54.0,34.3,3,7596.0,76.9,3,3,3.2,62.3,0,0,0,0,2655.0
6.2,67324.0,SUV,Diesel,91.1,2667.0,50.2,12.4,75.4,61.4,33.0,5,3339.0,61.4,6,6,1.8,68.1,0,0,0,0,4262.0
5.5,83143.0,SUV,Petrol,89.5,2983.0,56.9,12.29,71.3,62.8,33.2,7,5239.0,66.8,2,2,3.0,62.9,0,0,0,0,3801.0
3.6,71396.0,Truck,Petrol,89.6,2873.0,67.6,11.65,49.9,60.9,33.2,6,9070.0,47.2,8,5,2.8,44.1,0,1,0,0,1355.0
4.3,70124.0,SUV,Petrol,89.2,2388.0,67.7,12.5,65.3,53.3,31.1,7,5803.0,53.1,7,5,9.4,64.9,0,0,0,0,4076.0
7.1,85231.0,Truck,Electric,70.4,2583.0,39.4,12.23,100.0,80.6,31.5,7,8911.0,59.4,6,5,2.7,52.0,0,1,1,0,1818.0
7.8,109986.0,Truck,Petrol,94.3,2713.0,67.1,11.66,88.9,56.9,30.9,8,642.0,68.9,8,5,4.3,51.9,0,1,0,0,3434.0
0.5,9776.0,Hatchback,Electric,62.8,2639.0,38.4,13.12,100.0,24.2,32.8,1,3717.0,49.9,3,5,4.5,95.3,0,0,0,0,7402.0
2.5,47207.0,Sedan,Diesel,92.6,2606.0,33.3,12.65,5.0,16.3,24.3,5,20441.0,58.7,6,3,1.5,36.3,1,0,1,1,150.0
3.6,48031.0,SUV,Petrol,92.0,2911.0,57.2,11.81,40.9,14.5,29.2,5,9723.0,61.9,0,1,2.6,51.4,0,0,0,0,1357.0
1.8,25656.0,Sedan,Hybrid,97.0,3010.0,48.3,12.66,73.4,49.1,34.1,2,4689.0,65.1,2,1,5.0,63.3,0,0,0,0,4817.0
4.4,64137.0,SUV,Diesel,90.0,2976.0,39.6,13.42,46.5,50.5,30.8,6,8415.0,49.2,4,3,1.4,53.1,0,0,0,0,2075.0
2.6,19877.0,Sedan,Diesel,96.0,3539.0,47.0,12.44,99.1,38.3,36.5,3,578.0,69.9,9,8,10.0,74.4,0,0,0,1,7720.0
4.4,58868.0,SUV,Electric,67.0,1970.0,35.7,12.6,100.0,42.6,29.8,5,2650.0,32.1,4,4,3.4,72.1,0,0,0,0,6713.0
2.6,30210.0,SUV,Petrol,89.7,2412.0,65.5,12.24,16.2,64.2,28.9,4,15569.0,36.2,6,5,2.1,28.8,1,0,0,1,233.0
2.7,51057.0,Sedan,Petrol,93.2,2601.0,29.5,12.28,66.6,22.8,27.6,6,4859.0,58.7,7,6,1.1,62.6,0,0,0,0,4474.0
4.4,72364.0,SUV,Diesel,93.9,2321.0,55.1,12.91,5.0,53.4,23.0,8,20226.0,58.4,2,1,8.1,19.1,1,0,1,1,150.0
6.3,74300.0,Sedan,Petrol,90.4,2737.0,33.6,12.5,79.7,44.9,34.3,6,2401.0,48.7,3,0,2.7,71.3,0,0,0,0,6603.0
5.3,70920.0,Sedan,Petrol,115.5,2545.0,32.8,12.69,28.2,45.0,28.1,5,12088.0,45.8,2,2,4.3,8.0,1,0,0,0,150.0
3.7,48391.0,Hatchback,Petrol,90.8,2135.0,17.2,12.31,95.3,5.0,33.7,5,528.0,46.0,2,4,1.3,91.4,0,0,0,0,10564.0
1.0,9703.0,SUV,Petrol,94.7,2966.0,36.0,12.66,100.0,31.0,36.0,1,426.0,39.4,1,1,1.9,85.8,0,0,0,0,9464.0
2.6,41675.0,Sedan,Hybrid,90.9,2143.0,40.3,12.41,92.0,79.9,34.0,4,1356.0,51.4,6,4,5.9,72.6,0,0,1,1,2376.0
2.5,49447.0,SUV,Petrol,90.6,2164.0,42.4,12.01,87.4,26.9,35.3,3,2371.0,30.2,4,2,8.0,67.7,0,0,0,0,6581.0
5.7,66981.0,Truck,Diesel,95.5,2636.0,48.2,12.26,88.4,46.7,34.9,6,683.0,67.8,1,0,1.6,64.3,0,1,0,0,5211.0
4.1,68540.0,Sedan,Diesel,92.3,2385.0,31.8,12.99,80.0,32.4,36.0,5,1944.0,57.3,3,4,4.2,76.8,0,0,0,1,7732.0
4.2,71448.0,SUV,Petrol,94.2,2869.0,50.3,11.64,10.6,48.6,27.8,6,13811.0,70.1,3,2,4.1,23.7,1,0,0,0,150.0
2.2,26718.0,Sedan,Petrol,115.4,2567.0,28.4,12.6,13.3,54.4,30.4,1,16457.0,54.3,7,6,5.9,9.2,1,0,1,0,150.0
7.9,67132.0,Sedan,Hybrid,83.6,2939.0,37.9,11.58,92.2,48.3,30.6,6,1219.0,51.5,9,7,4.4,47.1,1,1,0,0,3959.0
4.2,53729.0,SUV,Petrol,87.4,2815.0,53.6,12.78,74.9,30.0,32.8,6,2863.0,53.8,6,6,4.9,78.1,0,0,0,0,7168.0
2.1,35326.0,SUV,Hybrid,87.8,1680.0,52.4,12.05,58.1,71.2,29.6,3,6517.0,42.2,2,0,1.0,43.3,0,0,1,0,2040.0
2.2,39466.0,SUV,Hybrid,88.1,2053.0,34.1,11.46,69.3,71.6,30.5,5,7430.0,34.6,3,5,4.1,36.2,0,1,0,1,1644.0
4.5,70577.0,Truck,Petrol,97.2,2516.0,53.4,11.92,100.0,54.2,35.0,6,583.0,38.2,1,1,1.1,60.3,0,1,0,0,4014.0
2.1,40235.0,Coupe,Diesel,80.8,2453.0,24.7,11.96,10.4,53.4,28.0,2,16205.0,46.0,1,0,3.8,24.5,1,0,0,1,150.0
2.5,24115.0,SUV,Diesel,93.4,2154.0,38.0,12.78,71.6,43.8,31.4,2,4021.0,39.6,2,3,6.4,69.3,0,0,0,0,5450.0
1.7,40307.0,Sedan,Petrol,85.4,2618.0,55.2,12.2,70.0,66.2,31.0,2,4183.0,70.9,2,3,3.6,60.9,0,0,0,1,3292.0
5.7,96296.0,Truck,Hybrid,91.6,2373.0,62.4,11.79,89.8,25.6,35.0,9,981.0,42.1,3,2,5.0,70.1,0,0,0,0,7572.0
2.1,33871.0,Sedan,Hybrid,92.5,1984.0,44.6,11.93,69.4,58.6,27.8,3,5240.0,57.5,2,0,5.7,52.7,0,0,0,0,3481.0
8.7,177506.0,SUV,Petrol,112.1,3540.0,57.4,12.56,62.9,96.7,28.4,15,6157.0,60.2,11,10,5.4,13.6,1,1,1,1,150.0
4.9,76466.0,Sedan,Diesel,90.4,2567.0,34.2,12.21,74.0,60.4,30.9,7,4370.0,69.3,3,4,3.8,61.8,0,1,0,0,3803.0
1.7,38788.0,Sedan,Electric,62.2,2636.0,57.4,12.46,100.0,64.0,26.7,3,14611.0,61.5,1,2,4.0,56.5,0,0,0,1,150.0
5.3,76212.0,Coupe,Electric,61.5,3128.0,45.2,12.64,100.0,67.4,28.3,7,1148.0,49.6,9,7,6.2,64.5,0,0,1,1,3239.0
7.9,132666.0,Hatchback,Diesel,100.6,2980.0,32.8,12.41,80.8,76.3,28.5,11,1728.0,75.9,9,7,10.0,43.3,0,1,1,0,1448.0
3.6,64936.0,Truck,Diesel,92.7,2566.0,44.9,12.46,85.4,47.0,32.7,6,3457.0,34.6,6,6,1.7,77.0,0,0,0,0,6634.0
8.5,151544.0,SUV,Petrol,93.3,2206.0,58.9,12.63,49.3,36.3,27.5,13,6507.0,38.8,5,4,2.3,58.0,0,1,0,0,3332.0
4.9,41474.0,Sedan,Electric,61.4,2369.0,34.6,11.89,100.0,67.9,26.3,4,3986.0,55.1,2,1,5.4,47.0,0,1,1,1,2649.0
2.6,31065.0,Sedan,Petrol,108.1,2297.0,52.0,12.33,38.5,50.2,30.9,2,12771.0,53.2,3,2,9.6,29.8,1,0,0,1,150.0
11.4,206685.0,Sedan,Diesel,93.2,2926.0,39.7,12.37,76.7,38.3,29.6,17,1954.0,63.4,4,1,1.0,65.8,0,1,0,0,6551.0
1.4,15037.0,SUV,Petrol,94.4,2734.0,45.6,13.14,95.5,50.4,34.9,2,2182.0,54.2,9,10,1.1,73.9,0,0,0,0,5946.0
3.0,39291.0,Truck,Petrol,85.6,2481.0,77.5,12.02,21.6,79.5,28.6,3,14845.0,57.2,6,4,3.3,24.7,1,0,1,1,150.0
3.7,50370.0,Truck,Petrol,93.6,2465.0,41.4,11.97,62.4,25.6,32.3,3,4504.0,65.9,4,2,5.6,66.2,0,0,0,0,4964.0
10.4,103455.0,Sedan,Electric,54.0,2679.0,25.7,12.13,100.0,25.5,33.3,9,7262.0,54.0,3,3,3.3,75.2,0,1,0,0,3847.0
5.7,91697.0,Coupe,Petrol,112.0,2863.0,40.2,12.48,76.8,21.3,31.6,7,3462.0,61.5,5,4,3.6,48.7,1,1,0,0,4087.0
5.2,82068.0,Truck,Diesel,97.6,2022.0,61.6,11.11,62.4,73.9,33.2,9,3458.0,41.4,5,5,1.6,28.1,0,1,1,1,934.0
2.3,29945.0,SUV,Petrol,99.1,2370.0,42.0,12.69,89.7,48.0,30.4,4,1417.0,42.3,1,1,3.1,64.5,0,0,0,1,5581.0
3.5,45346.0,SUV,Petrol,86.5,2872.0,64.3,13.19,16.4,18.0,29.3,6,14590.0,64.3,4,5,2.1,49.8,1,0,0,1,226.0
2.6,29911.0,SUV,Petrol,89.4,2976.0,49.3,12.12,41.0,64.6,25.0,2,11782.0,53.7,4,4,3.9,34.3,0,0,0,1,260.0
5.1,70594.0,Sedan,Diesel,87.9,2282.0,69.7,11.89,65.7,33.1,33.0,6,5389.0,54.4,0,3,2.7,65.3,0,1,0,0,4107.0
